,id
949,169431474
950,168765458
951,168897764
952,167816919
953,162878356
954,168953213
955,168595993
956,164711810
957,164536452
958,146733629
959,79320609?
960,157596689
961,155432121
962,169486022
963,169387400
964,136153367
965,94865186?
966,169518408
967,169354831
968,109083188
969,169573406
970,128577665
971,169392605
972,114356208
973,149636710
974,126889917
975,152581929
976,55182109?
977,152246202
978,169624847
979,95144974?
980,169622258
981,158242426
982,165018495
983,167815458
984,169174964
985,149076752
986,169142513
987,169209645
988,149287603
989,164037951
990,169209087
991,162374154
992,153725549
993,169209105
994,169078074
995,166268738
996,169174783
997,136666831
998,165718229
999,168952410
1000,162276708
1001,169095851
1002,159373970
1003,169058685
1004,153581387
1005,164249349
1006,116955532
1007,168510193
1008,131311996
1009,96262313?
1010,121512893
1011,168991063
1012,169553395
1013,169521624
1014,120492786
1015,112898245
1016,169579300
1017,169563762
1018,169364680
1019,168665395
1020,169572244
1021,168677969
1022,169531292
1023,169431801
1024,169535835
1025,169543205
1026,168624516
1027,169348848
1028,169212792
1029,169585381
1030,97206397?
1031,166465307
1032,149860596
1033,168871213
1034,169531220
1035,138314313
1036,169075336
1037,41186355?
1038,167344929
1039,157875112
1040,72262147?
1041,169557315
1042,169021485
1043,82293206?
1044,169337911
1045,169334222
1046,142861625
1047,169336153
1048,90788304?
1049,71961161?
1050,138235780
1051,169033216
1052,169499145
1053,116268141
1054,64092638?
1055,169302441
1056,169286462
1057,168462753
1058,160529907
1059,169278490
1060,133240788
1061,168556894
1062,168743498
1063,74638332?
1064,143996106
1065,165036832
1066,65429933?
1067,168025654
1068,169465348
1069,161911045
1070,164469319
1071,162663027
1072,168991090
1073,168517243
1074,155179510
1075,163749974
1076,146035894
1077,84566313?
1078,169375121
1079,150817813
1080,168713617
1081,137236114
1082,151394154
1083,169428077
1084,155150600
1085,127539573
1086,161399493
1087,128423757
1088,152501550
1089,162717636
1090,63488478?
1091,98582218?
1092,140854916
1093,165564871
1094,77929055?
1095,169444316
1096,156050046
1097,169416411
1098,159880232
1099,145249386
1100,141699982
1101,90163496?
1102,169257427
1103,168892204
1104,106752907
1105,169063169
1106,167956224
1107,168928324
1108,167088514
1109,169256690
1110,167487544
1111,150022086
1112,165742354
1113,122124370
1114,167957594
1115,142241852
1116,168918817
1117,169313248
1118,163866814
1119,157457405
1120,139740375
1121,169170786
1122,129181510
1123,151618782
1124,169437914
1125,85106268?
1126,164994046
1127,154094129
1128,169227678
1129,169215627
1130,156550258
1131,161109026
1132,156404497
1133,152534947
1134,168971234
1135,169399172
1136,169233663
1137,169235406
1138,169220313
1139,149969910
1140,142960128
1141,159805395
1142,169051806
1143,152607083
1144,145068829
1145,169189895
1146,169232937
1147,169220118
1148,168725857
1149,169137175
1150,169390984
1151,169169833
1152,161605050
1153,165941146
1154,161912884
1155,169371337
1156,134492198
1157,162564140
1158,78012937?
1159,168312630
1160,110704996
1161,111627966
1162,163023130
1163,161944803
1164,169329056
1165,168753944
1166,108851132
1167,161619858
1168,165101437
1169,169204376
1170,169383177
1171,165714682
1172,118718714
1173,162764783
1174,149606305
1175,161185372
1176,138249145
1177,134327070
1178,152699347
1179,150322114
1180,152916333
1181,161130336
1182,153594580
1183,157585601
1184,135641734
1185,155541068
1186,134223051
1187,149810192
1188,152913388
1189,151311466
1190,160615983
1191,144195673
1192,161399015
1193,147759553
1194,150083290
1195,152258736
1196,152316322
1197,150651563
1198,168625570
1199,169368918
1200,162959701
1201,112100109
1202,160647395
1203,169151841
1204,169334527
1205,161436322
1206,168975577
1207,164346258
1208,161330502
1209,169146503
1210,169376023
1211,161116364
1212,90895814?
1213,94850135?
1214,161425788
1215,130414731
1216,81386016?
1217,95796862?
1218,125534074
1219,52367172?
1220,115436336
1221,161066603
1222,159629268
1223,154508542
1224,151075706
1225,151991115
1226,151247136
1227,153740913
1228,124314575
1229,158751683
1230,148144665
1231,151682598
1232,152081673
1233,144271558
1234,150457870
1235,152691515
1236,143704997
1237,156859336
1238,137318425
1239,119405231
1240,159986580
1241,154735162
1242,156146481
1243,154000116
1244,158023841
1245,125316829
1246,161695581
1247,77471534?
1248,74936621?
1249,164747020
1250,162664318
1251,165220541
1252,169038623
1253,162000761
1254,164468549
1255,164344416
1256,112958602
1257,167272434
1258,163280446
1259,163431354
1260,96036305?
1261,161984386
1262,169236017
1263,166203022
1264,169306896
1265,169258728
1266,168224644
1267,165187586
1268,104065521
1269,169278144
1270,158360594
1271,88451941?
1272,145019660
1273,133910157
1274,107947479
1275,142602584
1276,138223028
1277,107910834
1278,101138019
1279,158325687
1280,104153536
1281,103391188
1282,141377557
1283,146273485
1284,149664311
1285,139119759
1286,130555728
1287,146465427
1288,122708633
1289,86413254?
1290,144680261
1291,107243252
1292,149446686
1293,151022330
1294,84685617?
1295,169086596
1296,165651123
1297,159068780
1298,169073061
1299,166110552
1300,169075220
1301,159574007
1302,169240479
1303,165779591
1304,46327386?
1305,63061197?
1306,157819764
1307,168924885
1308,169053033
1309,60842298?
1310,166216079
1311,168696424
1312,77478285?
1313,169056292
1314,59240699?
1315,167530784
1316,168767296
1317,165833723
1318,141369552
1319,59734049?
1320,139118117
1321,105876598
1322,92964594?
1323,152904636
1324,134161777
1325,147784269
1326,157003803
1327,153332650
1328,112370782
1329,169208268
1330,144865047
1331,153080407
1332,165551250
1333,133320619
1334,151654972
1335,165500538
1336,145671454
1337,164373434
1338,128210282
1339,169214742
1340,80816359?
1341,130671620
1342,107864642
1343,165422076
1344,168927331
1345,168403033
1346,146207361
1347,167822234
1348,161425626
1349,157207439
1350,169137421
1351,159499753
1352,151879767
1353,169188305
1354,161136633
1355,107508157
1356,150559545
1357,169034625
1358,160745730
1359,108645826
1360,116252268
1361,100234174
1362,158595041
1363,151957841
1364,166787670
1365,157235561
1366,92244617?
1367,161027445
1368,168484412
1369,161177592
1370,167565397
1371,150760296
1372,169191930
1373,90054905?
1374,158530999
1375,163430206
1376,169169655
1377,158329240
1378,168136588
1379,93503766?
1380,157097552
1381,168332222
1382,168951454
1383,162561816
1384,169036879
1385,165601506
1386,164950798
1387,168713349
1388,169156854
1389,153410005
1390,163429336
1391,165893506
1392,164149314
1393,139295149
1394,164566079
1395,168259125
1396,169169381
1397,66927632?
1398,165032320
1399,165160232
1400,169081730
1401,109005228
1402,162812249
1403,162517203
1404,162603146
1405,141995812
1406,165287783
1407,164126136
1408,169128388
1409,164609734
1410,145167557
1411,121683828
1412,165131493
1413,164103166
1414,120172210
1415,150792045
1416,153835903
1417,147657540
1418,104364787
1419,161009413
1420,159300976
1421,150031803
1422,82455889?
1423,153669768
1424,115299006
1425,158736707
1426,161245030
1427,160364152
1428,156727389
1429,126840928
1430,120499159
1431,144310691
1432,155342943
1433,134817251
1434,154130417
1435,161913000
1436,161827370
1437,144720740
1438,160095814
1439,151716764
1440,163420200
1441,93449929?
1442,169041715
1443,77813001?
1444,168807648
1445,166469326
1446,168950374
1447,160225337
1448,144613128
1449,168035568
1450,164721706
1451,165359231
1452,168940737
1453,151360534
1454,159473459
1455,149636820
1456,168940007
1457,168949838
1458,147628626
1459,167770928
