,id
1484,165864621
1486,159793129
1488,148616770
1490,148543453
1492,150032632
1494,90430823
1496,11578050
1498,111810814
1500,65054258
1506,68779186
1508,154999781
1510,106024709
1512,16678822
1514,127448093
1516,159757997
1518,108250121
1520,52785295
1522,138737855
1524,157704294
1526,32474560
1528,2780716
1530,30375741
1532,30088927
1534,95823933
1536,145893114
1538,26375607
1540,62406956
1542,33238622
1544,44275042
1546,103107204
1548,162980531
1550,158430868
1552,103852219
1554,161271579
1556,101969970
1558,34604246
1560,146650584
1564,95631489
1568,51754053
1570,51128498
1572,29101283
1574,80592064
1576,64236818
1578,35612165
1580,83247281
1582,139589310
1584,13120239
1586,83695716
1588,1163499
1590,62293558
1592,12931476
1594,51078457
1596,23996560
1598,39566857
1600,160903114
1602,68026027
1604,22737066
1606,32673656
1608,53776434
1610,72630523
1612,77267638
1614,167884876
1616,143048545
1618,135886287
1620,95169418
1626,23066630
1628,164523737
1630,151410683
1632,110270664
1634,167951976
1636,59623432
1638,66263870
1640,20104977
1642,160852096
1644,118940120
1646,36352040
1648,126251899
1650,53246939
1652,130468748
1654,47625322
1656,14343063
1658,100056935
1660,112402888
1662,101714647
1664,23780904
1666,153190052
1668,161992980
1670,22477438
1672,136512461
1674,127356896
1676,29317765
1680,105707841
1684,113529466
1686,42092061
1688,13931885
1690,1331879
1692,126127372
1694,167882007
1696,165410571
1698,138543455
1700,52223584
1702,134847769
1704,51586015
1706,145380987
1708,18388017
1710,143982979
1712,102290352
1714,69202392
1716,71112817
1718,159709863
1720,21455912
1722,11489978
1724,154579741
1726,138822776
1728,160912953
1730,85006598
1732,141474492
1738,103478510
1740,163337577
1742,17909092
1744,131579345
1746,103409438
1748,43279944
1750,167970475
1752,34375861
1754,42773601
1756,143119043
1758,168017097
1760,100966126
1762,73312129
1764,167856714
1766,105346438
1768,45507383
1770,81561494
1772,40121387
1774,136815159
1776,14522792
1778,89300097
1780,34139243
1782,99078387
1784,84985105
1786,92238138
1788,47746360
1790,52215470
1792,107798432
1794,154638213
1800,125377237
1802,24535348
1804,15382800
1806,99493605
1808,25499675
1810,122179571
1812,152939651
1814,76367263
1816,84260114
1818,14402554
1820,141991926
1822,165262998
1824,127059798
1826,74158559
1828,36601661
1830,167947536
1832,166009406
1834,27751575
1836,17726466
1838,142925043
1840,22052288
1842,165443072
1844,104028431
1846,42498367
1848,17038547
1852,139365235
