,url,samelike,watched,rate_self
0,https://www.douban.com/people/150148834,12,55,0.21818181818181817
1,https://www.douban.com/people/49277454,32,221,0.14479638009049775
2,https://www.douban.com/people/richer725,103,7212,0.014281752634498058
