,url,samelike,watched,rate_self
0,https://www.douban.com/people/virago1994,54,286,0.1888111888111888
1,https://www.douban.com/people/miemieyy,30,134,0.22388059701492538
2,https://www.douban.com/people/47374546,28,145,0.19310344827586207
3,https://www.douban.com/people/46851834,19,132,0.14393939393939395
4,https://www.douban.com/people/61995557,0,0,0
5,https://www.douban.com/people/141699732,0,0,0
6,https://www.douban.com/people/151423653,0,0,0
7,https://www.douban.com/people/linjiacheng,60,312,0.19230769230769232
8,https://www.douban.com/people/155671474,0,0,0
9,https://www.douban.com/people/116739851,8,32,0.25
10,https://www.douban.com/people/102837186,9,27,0.3333333333333333
11,https://www.douban.com/people/mikki,26,191,0.13612565445026178
12,https://www.douban.com/people/123848455,20,75,0.26666666666666666
13,https://www.douban.com/people/158562738,0,0,0
14,https://www.douban.com/people/superbin1014,66,622,0.10610932475884244
15,https://www.douban.com/people/jiangwy,81,385,0.21038961038961038
16,https://www.douban.com/people/153475282,0,0,0
17,https://www.douban.com/people/159753126,0,0,0
18,https://www.douban.com/people/157703956,0,0,0
19,https://www.douban.com/people/tlmd,86,839,0.10250297973778308
20,https://www.douban.com/people/marthachan,45,217,0.2073732718894009
21,https://www.douban.com/people/145332156,0,0,0
22,https://www.douban.com/people/trufish-pku,31,159,0.1949685534591195
23,https://www.douban.com/people/3451536,81,886,0.09142212189616253
24,https://www.douban.com/people/69850133,7,30,0.23333333333333334
25,https://www.douban.com/people/52626969,17,75,0.22666666666666666
26,https://www.douban.com/people/53391245,17,144,0.11805555555555555
27,https://www.douban.com/people/1283307,19,579,0.03281519861830743
28,https://www.douban.com/people/160540940,0,0,0
29,https://www.douban.com/people/holmes_windy,18,98,0.1836734693877551
30,https://www.douban.com/people/laoyoucaihua,0,0,0
31,https://www.douban.com/people/36278979,58,282,0.20567375886524822
32,https://www.douban.com/people/126829630,68,374,0.18181818181818182
33,https://www.douban.com/people/ccwater,12,222,0.05405405405405406
34,https://www.douban.com/people/157354853,0,0,0
35,https://www.douban.com/people/142661104,0,0,0
36,https://www.douban.com/people/148069636,0,0,0
37,https://www.douban.com/people/124620989,0,0,0
38,https://www.douban.com/people/138744233,0,0,0
39,https://www.douban.com/people/150274608,0,0,0
40,https://www.douban.com/people/162813879,0,0,0
41,https://www.douban.com/people/137205682,30,64,0.46875
42,https://www.douban.com/people/Amandalinna,62,244,0.2540983606557377
43,https://www.douban.com/people/yiqiu8932,184,2204,0.08348457350272233
44,https://www.douban.com/people/bladeboy,39,722,0.054016620498614956
45,https://www.douban.com/people/153618079,12,39,0.3076923076923077
46,https://www.douban.com/people/4074165,83,406,0.2044334975369458
47,https://www.douban.com/people/54889447,114,488,0.2336065573770492
48,https://www.douban.com/people/128219735,0,0,0
49,https://www.douban.com/people/157200241,0,0,0
50,https://www.douban.com/people/38182265,90,433,0.20785219399538107
51,https://www.douban.com/people/47354395,11,56,0.19642857142857142
52,https://www.douban.com/people/84287763,102,309,0.3300970873786408
53,https://www.douban.com/people/48551347,50,498,0.10040160642570281
54,https://www.douban.com/people/157238537,0,0,0
55,https://www.douban.com/people/144631266,0,0,0
56,https://www.douban.com/people/chaganchaorousi,0,0,0
57,https://www.douban.com/people/41638515,120,470,0.2553191489361702
58,https://www.douban.com/people/Evarnold,136,1693,0.08033077377436504
59,https://www.douban.com/people/riley,10,76,0.13157894736842105
60,https://www.douban.com/people/134901462,0,0,0
61,https://www.douban.com/people/1391137,137,976,0.1403688524590164
62,https://www.douban.com/people/1151029,87,576,0.15104166666666666
63,https://www.douban.com/people/157910566,0,0,0
64,https://www.douban.com/people/xddeep,55,703,0.07823613086770982
65,https://www.douban.com/people/154101982,0,0,0
