,url,samelike,watched,rate_self
0,https://www.douban.com/people/caizhukui,34,129,0.26356589147286824
1,https://www.douban.com/people/imk,19,50,0.38
2,https://www.douban.com/people/1436296,27,203,0.1330049261083744
3,https://www.douban.com/people/53511350,70,368,0.19021739130434784
4,https://www.douban.com/people/150285570,0,0,0
5,https://www.douban.com/people/54664894,105,1098,0.09562841530054644
6,https://www.douban.com/people/leung1991,83,423,0.19621749408983452
7,https://www.douban.com/people/4314721,17,98,0.17346938775510204
8,https://www.douban.com/people/sunshine2.0,77,930,0.08279569892473118
9,https://www.douban.com/people/155946805,0,0,0
10,https://www.douban.com/people/TimeLeo,0,0,0
11,https://www.douban.com/people/159260515,0,0,0
12,https://www.douban.com/people/michellemcy,147,1228,0.11970684039087948
13,https://www.douban.com/people/154601099,11,162,0.06790123456790123
14,https://www.douban.com/people/esta-s,29,162,0.17901234567901234
15,https://www.douban.com/people/139676997,0,0,0
16,https://www.douban.com/people/wuyushuigui,0,0,0
17,https://www.douban.com/people/65161359,97,455,0.21318681318681318
18,https://www.douban.com/people/161179508,0,0,0
19,https://www.douban.com/people/138744495,0,0,0
20,https://www.douban.com/people/60583997,115,851,0.13513513513513514
21,https://www.douban.com/people/81175964,0,0,0
22,https://www.douban.com/people/53685658,0,0,0
23,https://www.douban.com/people/142083629,30,203,0.1477832512315271
24,https://www.douban.com/people/deblackrock,29,287,0.10104529616724739
25,https://www.douban.com/people/46823718,74,600,0.12333333333333334
26,https://www.douban.com/people/52573340,39,165,0.23636363636363636
27,https://www.douban.com/people/71270927,0,0,0
28,https://www.douban.com/people/154830944,0,0,0
29,https://www.douban.com/people/memokun,43,928,0.04633620689655173
30,https://www.douban.com/people/agathayi,32,283,0.11307420494699646
31,https://www.douban.com/people/imad,165,1656,0.09963768115942029
32,https://www.douban.com/people/kanataismine,58,587,0.09880749574105621
33,https://www.douban.com/people/121109924,0,0,0
34,https://www.douban.com/people/55858301,0,0,0
35,https://www.douban.com/people/taiyanghuahua,36,167,0.2155688622754491
36,https://www.douban.com/people/93664984,33,136,0.2426470588235294
37,https://www.douban.com/people/120643514,56,350,0.16
38,https://www.douban.com/people/142327175,0,0,0
39,https://www.douban.com/people/123462379,0,0,0
40,https://www.douban.com/people/125074017,59,171,0.34502923976608185
41,https://www.douban.com/people/51113811,22,80,0.275
42,https://www.douban.com/people/82193624,0,0,0
43,https://www.douban.com/people/97980163,12,63,0.19047619047619047
44,https://www.douban.com/people/137533998,7,18,0.3888888888888889
45,https://www.douban.com/people/3842178,30,402,0.07462686567164178
46,https://www.douban.com/people/2408869,24,90,0.26666666666666666
47,https://www.douban.com/people/55795542,0,0,0
48,https://www.douban.com/people/158444168,11,95,0.11578947368421053
49,https://www.douban.com/people/45811718,10,34,0.29411764705882354
50,https://www.douban.com/people/Stellalala,54,534,0.10112359550561797
51,https://www.douban.com/people/4294775,19,100,0.19
52,https://www.douban.com/people/153650277,0,0,0
53,https://www.douban.com/people/foxqueen,23,81,0.2839506172839506
54,https://www.douban.com/people/135685761,12,58,0.20689655172413793
55,https://www.douban.com/people/157277064,0,0,0
56,https://www.douban.com/people/152967919,25,112,0.22321428571428573
57,https://www.douban.com/people/baner,0,0,0
58,https://www.douban.com/people/heathbaby,0,0,0
59,https://www.douban.com/people/2373269,20,114,0.17543859649122806
60,https://www.douban.com/people/54076866,79,364,0.21703296703296704
61,https://www.douban.com/people/Percy88,52,622,0.08360128617363344
62,https://www.douban.com/people/48260143,116,524,0.22137404580152673
63,https://www.douban.com/people/pmin,24,77,0.3116883116883117
64,https://www.douban.com/people/158636616,0,0,0
65,https://www.douban.com/people/47161567,15,65,0.23076923076923078
66,https://www.douban.com/people/70246557,12,40,0.3
67,https://www.douban.com/people/69530258,9,84,0.10714285714285714
68,https://www.douban.com/people/40870679,11,45,0.24444444444444444
69,https://www.douban.com/people/157717352,0,0,0
70,https://www.douban.com/people/2649439,15,91,0.16483516483516483
71,https://www.douban.com/people/61505677,0,0,0
72,https://www.douban.com/people/he21,112,570,0.19649122807017544
73,https://www.douban.com/people/130417108,61,240,0.25416666666666665
74,https://www.douban.com/people/Xylon.Yu,58,1552,0.037371134020618556
75,https://www.douban.com/people/139392131,7,30,0.23333333333333334
76,https://www.douban.com/people/155934521,0,0,0
77,https://www.douban.com/people/125533460,9,19,0.47368421052631576
78,https://www.douban.com/people/whitedove,78,974,0.08008213552361396
79,https://www.douban.com/people/155951865,0,0,0
80,https://www.douban.com/people/93573121,0,0,0
81,https://www.douban.com/people/162999866,0,0,0
82,https://www.douban.com/people/129561328,57,378,0.15079365079365079
83,https://www.douban.com/people/71655505,0,0,0
84,https://www.douban.com/people/64800813,0,0,0
85,https://www.douban.com/people/161579046,0,0,0
86,https://www.douban.com/people/144582389,0,0,0
87,https://www.douban.com/people/zhuanyong,63,623,0.10112359550561797
88,https://www.douban.com/people/146421024,25,119,0.21008403361344538
89,https://www.douban.com/people/148252343,0,0,0
