url,actors,area,audience,director,genre,rate,title,year,...
https://movie.douban.com/subject/26061679/,"[""布莱恩·科兰斯顿"", ""凯文·哈特"", ""妮可·基德曼"", ""吉纳维芙·安吉森"", ""阿雅·娜奥米·金"", ""朱丽安娜· 玛格丽丝"", ""阿玛拉·卡兰"", ""Pia Mechler""]",美国,,"[""尼尔·博格""]","[""剧情"", ""喜剧""]",,触不可及 Untouchable,(2018),{}
https://movie.douban.com/subject/26774402/,"[""艾农·斯凯"", ""李·麦瑞威瑟"", ""Edie Yvonne""]",美国,,"[""科洛·塞维尼""]","[""剧情"", ""短片"", ""奇幻""]",,小猫咪 Kitty,(2016),{}
https://movie.douban.com/subject/10521477/,"[""瓦格纳·马拉"", ""克雷蒙斯·施伊克"", ""Jesuita Barbosa"", ""莎宾·蒂莫提欧"", ""艾米莉·考克斯"", ""Ingo Naujoks"", ""Natascha Paulick"", ""Sophie Charlotte Conrad"", ""Christoph Zrenner""]",巴西 / 德国,351,"[""卡里姆·埃诺兹""]","[""剧情"", ""同性""]",6.5,未来海岸 Praia do Futuro,(2014),{}
https://movie.douban.com/subject/26147991/,"[""奥玛·赛"", ""伊兹雅·海格林"", ""迈克尔·格雷戈里奥"", ""沙菲克·艾哈迈德"", ""费奥多尔·阿特金"", ""布瑞恩·德拉蒙德"", ""山姆·文森特"", ""伯努瓦·阿尔曼"", ""香农·阿奇""]",法国,10380,"[""亚历山大·西伯恩"", ""伯努瓦·菲利""]","[""动画""]",8.3,"明月守护者 Mune, le gardien de la lune",(2014),{}
https://movie.douban.com/subject/26184588/,"[""赵路"", ""吴磊"", ""翟巍"", ""黄莺"", ""孟祥龙"", ""洪海天"", ""夏磊"", ""海帆"", ""谢添天"", ""刘钦""]",中国大陆,2068,"[""沈乐平""]","[""剧情"", ""动画"", ""历史"", ""冒险"", ""武侠""]",8.6,天行九歌,(2016),{}
https://movie.douban.com/subject/24695277/,"[""甄子丹"", ""王宝强"", ""杨采妮"", ""白冰"", ""方中信"", ""樊少皇"", ""释彦能"", ""姜大卫"", ""喻亢"", ""思漩"", ""吴浩康"", ""纪焕博"", ""王嘉慧"", ""张文杰"", ""刘伟强"", ""郭子健"", ""孟海"", ""邹文怀"", ""袁祥仁"", ""张蓝心"", ""元彬""]",中国大陆 / 香港,39669,"[""陈德森""]","[""动作"", ""惊悚""]",6.2,一个人的武林,(2014),{}
https://movie.douban.com/subject/26325248/,"[""芭儿·帕丽"", ""亚历克西斯·克纳普"", ""皮尔斯·布鲁斯南"", ""阿什丽·格林尼"", ""贾斯汀·查特文"", ""丹尼·马斯特森"", ""艾莉森·洛曼"", ""克里斯·吉尔"", ""詹姆斯·德贝罗"", ""尼克·图恩"", ""欧嘉·梅雷迪斯""]",美国,188,"[""Aaron Kaufman""]","[""惊悚""]",4.5,冲动 Urge,(2015),{}
https://movie.douban.com/subject/26856347/,"[""阳蕾"", ""裴小瑞"", ""张政勇""]",中国大陆,45,"[""孙小西""]","[""惊悚"", ""恐怖""]",3.9,禁地之恐怖医院,(2016),{}
https://movie.douban.com/subject/26776157/,[],日本,100,"[""山田裕城""]","[""动画"", ""儿童""]",7.8,风之又三郎 風の又三郎,(2016),{}
https://movie.douban.com/subject/26782625/,"[""胡严彦"", ""刘沛"", ""李晶"", ""戴逸"", ""张金玲"", ""蔡丹"", ""泽飞"", ""李明"", ""毛毛""]",中国大陆,134,"[""孟文龙"", ""管霄超"", ""汤华宝""]","[""喜剧"", ""动画"", ""冒险""]",4.2,小蚂蚁之环球大冒险,(2016),{}
https://movie.douban.com/subject/26176418/,"[""达斯汀·英格拉姆"", ""盖琦·格莱特利"", ""Randy Schulman"", ""马修·达达里奥""]",美国,2014,"[""Travis Zariwny""]","[""喜剧"", ""恐怖""]",4.5,新尸骨无存 Cabin Fever,(2016),{}
https://movie.douban.com/subject/26921904/,"[""成龙"", ""艾比·雅各布森"", ""贾斯汀·塞洛克斯""]",美国,,"[""John Saunders""]","[""喜剧"", ""动画"", ""短片""]",,乐高幻影忍者：武术大师 The Master: A Lego Ninjago Short,(2016),{}
https://movie.douban.com/subject/25766838/,"[""比尔·米尔纳"", ""麦茜·威廉姆斯"", ""米兰达·理查森"", ""罗里·金奈尔"", ""乔丹·博尔格"", ""查理·帕尔默·罗斯韦尔"", ""阿明·卡丽玛"", ""麦凯尔·戴维"", ""沙奎尔·阿里-耶布阿"", ""艾蒙·汉道奇"", ""利昂·阿诺"", ""佩踹斯·琼斯"", ""卡梅伦·杰克""]",英国,560,"[""亚当·兰道""]","[""动作"", ""科幻"", ""惊悚"", ""犯罪""]",5.2,奇机少年 iBoy,(2017),{}
https://movie.douban.com/subject/26774418/,"[""单国栋"", ""任德勇"", ""睿熙""]",中国大陆 片长: 69分,,"[""任德勇""]",[],,西游外传之大圣娶亲,(2016),{}
https://movie.douban.com/subject/26946455/,"[""Muriel Gray"", ""亚历山大·麦考·史密斯"", ""尤妮斯·奥卢米德""]",英国,,"[""Dominic Gallagher""]","[""纪录片""]",,Scotland's Treasures,(2016),{}
https://movie.douban.com/subject/22637441/,"[""尼娜·霍斯"", ""隆纳德·泽荷菲德"", ""尼娜·昆岑多夫"", ""伊摩根·蔻格"", ""克斯腾·布劳克"", ""杰夫·伯勒尔"", ""Michael Maertens""]",德国 / 波兰,3751,"[""克利斯蒂安·佩措尔德""]","[""剧情""]",7.3,不死鸟 Phoenix,(2014),{}
https://movie.douban.com/subject/1305456/,"[""戴安·琳恩"", ""理查·基尔"", ""奥利维·马丁内兹"", ""埃里克·佩尔·沙利文"", ""米歇尔·莫纳汉""]",美国 / 德国 / 法国,17608,"[""阿德里安·莱恩""]","[""剧情"", ""惊悚"", ""情色"", ""家庭""]",7.4,不忠 Unfaithful,(2002),{}
https://movie.douban.com/subject/26938222/,"[""许影波"", ""韩一菲""]",中国大陆 片长: 68分,,"[""任天型""]",[],,盗墓迷城,(2016),{}
https://movie.douban.com/subject/26774309/,"[""马修·古迪"", ""马修·瑞斯"", ""Joe Fattorini"", ""Amelia Singer""]",英国,,[],"[""纪录片"", ""真人秀""]",,The Wine Show,(2016),{}
https://movie.douban.com/subject/26757916/,"[""Reut Akkerman"", ""Dvir Benedek"", ""Koral Bosidon""]",以色列,28,"[""Michal Vinik""]","[""剧情""]",6.2,巴拉什 Barash,(2015),{}
https://movie.douban.com/subject/10594840/,"[""比利·鲍伯·松顿"", ""凯西·贝茨"", ""托尼·考克斯"", ""克里斯蒂娜·亨德里克斯"", ""布瑞特·凯利"", ""瑞恩·汉森"", ""珍妮·吉格瑞诺"", ""杰夫·斯科夫龙"", ""克里斯蒂娜·罗塞托"", ""迈克·斯塔尔"", ""奥克塔维亚·斯宾瑟"", ""西拉·维克多"", ""隆巴多·博伊尔""]",美国,64,"[""马克·沃特斯""]","[""剧情"", ""喜剧"", ""犯罪""]",5.6,圣诞坏公公2 Bad Santa 2,(2016),{}
https://movie.douban.com/subject/26889012/,"[""丁妍"", ""王雪沁"", ""王辛"", ""孙科"", ""叶方"", ""张洋"", ""唐泽宗""]",中国大陆,,"[""蒋叶峰""]","[""动画""]",,超级幼儿园,(2016),{}
https://movie.douban.com/subject/26576692/,"[""David Attenborough""]",英国,5094,"[""Rob Sullivan""]","[""纪录片""]",9.8,猎捕 The Hunt,(2015),{}
https://movie.douban.com/subject/26741570/,"[""松下奈绪"", ""贯地谷诗穗梨"", ""佐藤仁美"", ""八岛智人"", ""山内圭哉"", ""川荣李奈"", ""尾藤功男"", ""松坂庆子"", ""间宫祥太朗""]",日本,759,"[""中江功"", ""佐藤源太"", ""山内大典""]","[""爱情""]",7.5,早子小姐单身中 早子先生、結婚するって本当ですか？,(2016),{}
https://movie.douban.com/subject/26614395/,"[""蒲巴甲"", ""魏一"", ""曹扬"", ""姜超"", ""方青卓""]",中国大陆,135,"[""尹哲""]","[""剧情"", ""喜剧"", ""爱情""]",2.5,勿忘初心,(2015),{}
https://movie.douban.com/subject/26857954/,"[""张桐"", ""郭广平"", ""夏志远"", ""李强"", ""郑昊"", ""马伦"", ""李卓远"", ""王美英""]",中国大陆,146,"[""董亚春""]","[""剧情"", ""战争""]",6.7,绝命后卫师,(2016),{}
https://movie.douban.com/subject/5908478/,"[""宋在浩"", ""李顺载"", ""尹秀晶"", ""金秀美"", ""宋智孝"", ""吴达洙""]",韩国,47741,"[""秋昌旼""]","[""剧情"", ""爱情""]",9.0,我爱你 그대를 사랑합니다,(2011),{}
https://movie.douban.com/subject/26856240/,[],巴西,53,[],"[""运动""]",5.8,里约奥运会 Rio Olympics,(2016),{}
https://movie.douban.com/subject/26733400/,[],中国大陆,,"[""陈月锋""]","[""纪录片""]",,年味,(2016),{}
https://movie.douban.com/subject/26602332/,"[""侯孝贤"", ""舒淇"", ""张震"", ""周韵"", ""妻夫木聪"", ""钮承泽"", ""魏德圣"", ""蔡岳勋"", ""黄文英"", ""谢海盟"", ""刘杰"", ""廖庆松"", ""李屏宾"", ""谢欣颖"", ""林强"", ""阮经天"", ""许芳宜"", ""赖文轩"", ""黄芝嘉"", ""石隽""]",中国大陆,1231,"[""杨笑梅""]","[""纪录片""]",8.6,刺客侯孝贤,(2015),{}
https://movie.douban.com/subject/26938211/,"[""唐子健"", ""马海宁""]",中国大陆 片长: 63分,,"[""香伟强""]",[],,丧尸来袭：异种禁区,(2016),{}
https://movie.douban.com/subject/26894822/,"[""赖晓生"", ""欧阳雨霏"", ""江美仪"", ""郑龙""]",中国大陆 片长: 90分,,"[""李连军""]",[],,梦游水浒之炊饼侠武大郎,(2016),{}
https://movie.douban.com/subject/20266747/,"[""佐藤利奈"", ""新井里美"", ""豊崎愛生"", ""伊藤かな恵"", ""阿部敦""]",日本,7381,"[""长井龙雪""]","[""动画""]",8.4,某科学的超电磁炮S とある科学の超電磁砲S,(2013),{}
https://movie.douban.com/subject/26766159/,"[""阿利克斯·迪米崔德斯"", ""安娜·托芙"", ""杰基·韦佛""]",澳大利亚,,"[""Emma Freeman""]","[""惊悚""]",,秘密之城 第一季 Secret City Season 1,(2016),{}
https://movie.douban.com/subject/3819877/,"[""瑞恩·雷诺兹"", ""何塞·路易斯·加西亚·佩雷斯"", ""罗伯特·帕特森""]",西班牙 / 美国 / 法国,61564,"[""罗德里格·科特兹""]","[""剧情"", ""悬疑"", ""惊悚""]",7.7,活埋 Buried,(2010),{}
https://movie.douban.com/subject/10576419/,"[""凯特·布兰切特"", ""莎莉·霍金斯"", ""亚历克·鲍德温"", ""安德鲁·戴斯·克雷"", ""鲍比·坎纳瓦尔"", ""路易·C·K"", ""彼得·萨斯加德"", ""阿尔登·埃伦瑞奇"", ""迈克尔·斯图巴""]",美国,81371,"[""伍迪·艾伦""]","[""剧情"", ""家庭""]",7.9,蓝色茉莉 Blue Jasmine,(2013),{}
https://movie.douban.com/subject/25879001/,"[""卢洪哲"", ""Defconn"", ""金泰元"", ""金光奎"", ""徐仁国"", ""李成宰"", ""安七炫"", ""梁耀燮"", ""滑川康男"", ""金永健"", ""李太坤"", ""金烔完"", ""黄致列""]",韩国,400,"[""李智善""]","[""真人秀""]",8.2,我独自生活 나 혼자 산다,(2013),{}
https://movie.douban.com/subject/26938128/,"[""李宥利"", ""李夏律 Lee Ha Yool"", ""朴赞焕 Park Chan Hwan"", ""金艺玲"", ""美兰 Mi-Ram""]",韩国,,"[""Lee Jung-Mi""]","[""剧情""]",,匹诺曹的鼻子 피노키오의 코,(2016),{}
https://movie.douban.com/subject/26888901/,"[""史蒂文·席格"", ""王盛德"", ""杰玛·达兰德"", ""Mircea Drambareanu"", ""Sergiu Costache"", ""Ghassan Bouz""]",罗马尼亚 Romania,56,"[""基翁尼·韦克斯曼""]","[""动作"", ""犯罪"", ""冒险""]",3.5,杀人合约 Contract to Kill,(2016),{}
https://movie.douban.com/subject/26692296/,"[""克雷格·罗伯兹"", ""亚历珊德拉·索恰"", ""恩尼斯·埃斯莫"", ""奥利弗·库珀"", ""盖琦·格莱特利""]",美国,58,[],"[""剧情"", ""喜剧""]",9.0,红橡树 第二季 Red Oaks Season 2,(2016),{}
https://movie.douban.com/subject/2222996/,"[""阿部宽"", ""夏川结衣"", ""江原由希子"", ""高桥和也"", ""田中祥平"", ""野本萤"", ""林凌雅"", ""寺岛进"", ""加藤治子"", ""树木希林"", ""原田芳雄""]",日本,45987,"[""是枝裕和""]","[""剧情"", ""家庭""]",8.8,步履不停 歩いても 歩いても,(2008),{}
https://movie.douban.com/subject/1895120/,"[""唐尼·沃尔伯格"", ""安贝·瓦莱塔"", ""瑞恩·柯万腾"", ""迈克尔·费尔曼"", ""鲍勃·冈顿"", ""劳拉·里根""]",美国,87947,"[""温子仁""]","[""悬疑"", ""恐怖""]",7.5,死寂 Dead Silence,(2007),{}
https://movie.douban.com/subject/26962641/,"[""詹姆斯·勒格罗"", ""John Speredakos"", ""拉瑞·凡斯登""]",美国,,"[""Jack Fessenden""]","[""剧情"", ""惊悚"", ""犯罪""]",,子弹横飞 Stray Bullets,(2016),{}
https://movie.douban.com/subject/4262611/,"[""Geoffrey Canada"", ""George Reeves""]",美国,1432,"[""戴维斯·古根海姆""]","[""纪录片""]",8.2,等待超人 Waiting for Superman,(2010),{}
https://movie.douban.com/subject/1900841/,"[""乌尔里希·穆埃"", ""马蒂娜·戈黛特"", ""塞巴斯蒂安·科赫"", ""乌尔里奇·图克尔"", ""托马斯·席尔梅""]",德国,203204,"[""弗洛里安·亨克尔·冯·多纳斯马""]","[""剧情"", ""悬疑""]",9.1,窃听风暴 Das Leben der Anderen,(2006),{}
https://movie.douban.com/subject/26807018/,"[""克里斯·埃文斯"", ""马特·勒布朗"", ""The Stig""]",英国,115,[],"[""喜剧"", ""脱口秀""]",5.5,疯狂汽车秀 第二十三季 Top Gear Season 23,(2016),{}
https://movie.douban.com/subject/26381033/,"[""玛丽-乔西·克罗兹"", ""莫里兹·布雷多"", ""皮尔弗朗西斯科·法维诺"", ""丹尼尔·奥图"", ""托尼·瑟维洛"", ""康妮·尼尔森"", ""朗贝尔·维尔森""]",意大利 / 法国,,"[""羅貝托安度""]","[""剧情""]",,忏悔录 Le confessioni,(2016),{}
https://movie.douban.com/subject/26882508/,"[""詹姆斯·卡利斯"", ""威廉姆·赛德勒"", ""威廉·弗西斯"", ""杰夫·法赫"", ""克里斯蒂娜·赛德尔"", ""大卫·沃肖夫斯基"", ""Miles Doleac"", ""加雷特·海因斯"", ""Sherri Eakin"", ""Jim Gleason"", ""Candice Michele Barley"", ""Jackson Beals"", ""Kelly Lind"", ""Ted Ferguson"", ""Michael Randall""]",美国,,"[""Miles Doleac""]","[""剧情"", ""悬疑"", ""惊悚"", ""犯罪""]",,沉睡谷 The Hollow,(2016),{}
https://movie.douban.com/subject/26676351/,"[""室毅"", ""山崎育三郎"", ""黑川芽以"", ""光石研"", ""中村靖日"", ""夙川アトム"", ""林みなほ"", ""绀野真昼"", ""堀部圭亮"", ""大西利空""]",日本,87,"[""岡本伸吾""]",[],7.0,恶党走千里 悪党たちは千里を走る,(2016),{}
https://movie.douban.com/subject/1297148/,"[""梁朝伟"", ""李绮虹"", ""刘以达"", ""林尚义"", ""赵银淑"", ""八两金"", ""李枫""]",香港,10587,"[""黎大炜""]","[""喜剧"", ""动作"", ""犯罪"", ""奇幻""]",7.1,超时空要爱,(1998),{}
https://movie.douban.com/subject/26741512/,"[""迈克尔·伊恩·布莱克""]",美国,,[],"[""喜剧""]",,Michael Ian Black: Noted Expert,(2016),{}
https://movie.douban.com/subject/26774285/,"[""Thomas Frebel"", ""Dan Giusti"", ""Kim Mikkola"", ""Rene Redzepi"", ""Rosio Sanchez"", ""Lars Williams""]",荷兰,30,"[""Maurice Dekkers""]","[""纪录片""]",8.0,虾上蚂蚁 Ants on a Shrimp,(2016),{}
https://movie.douban.com/subject/1297131/,"[""丹尼·艾夫曼"", ""克里斯·萨兰登"", ""凯瑟琳·欧哈拉"", ""威廉·赫基"", ""Glenn Shadix"", ""保罗·雷宾斯"", ""肯·帕吉"", ""Edward Ivory"", ""Susan McBride"", ""Debi Durst"", ""格雷格·普罗普斯"", ""Kerry Katz"", ""Randy Crenshaw"", ""Sherwood Ball"", ""Carmen Twillie""]",美国,69338,"[""亨利·塞利克""]","[""剧情"", ""动画"", ""惊悚"", ""歌舞"", ""奇幻""]",8.2,圣诞夜惊魂 The Nightmare Before Christmas,(1993),{}
https://movie.douban.com/subject/26946284/,[],英国,,[],"[""纪录片""]",,The Lost Chapel of Westminster,(2016),{}
https://movie.douban.com/subject/25774799/,"[""杰弗里·迪恩·摩根"", ""盖尔·加西亚·贝纳尔"", ""迭戈·卡塔诺""]",墨西哥 / 法国,236,"[""霍纳斯·卡隆""]","[""剧情"", ""惊悚""]",6.4,绝命荒漠 Desierto,(2015),{}
https://movie.douban.com/subject/26962621/,"[""Trevor Ketcheson"", ""Rob Salerno"", ""Michael Went""]",美国,,"[""Matt Guerin""]","[""悬疑"", ""短片"", ""同性""]",,三体-好奇心 Tri-Curious,(2016),{}
https://movie.douban.com/subject/1460919/,"[""竹内顺子"", ""甲斐田雪"", ""三桥加奈子"", ""高桥广树"", ""永野善一"", ""郷田ほづみ""]",日本,23458,"[""古桥一浩""]","[""喜剧"", ""动画"", ""冒险""]",9.3,全职猎人 Hunter x Hunter,(1999),{}
https://movie.douban.com/subject/1780330/,"[""克里斯蒂安·贝尔"", ""休·杰克曼"", ""迈克尔·凯恩"", ""斯嘉丽·约翰逊"", ""丽贝卡·豪尔"", ""大卫·鲍伊"", ""安迪·瑟金斯""]",美国 / 英国,312317,"[""克里斯托弗·诺兰""]","[""剧情"", ""悬疑"", ""惊悚""]",8.8,致命魔术 The Prestige,(2006),{}
https://movie.douban.com/subject/26897011/,"[""李易峰""]",中国大陆,238,"[""范阳仲""]","[""爱情"", ""短片""]",7.0,解忧买手店,(2016),{}
https://movie.douban.com/subject/1296987/,"[""伍迪·艾伦"", ""黛安·基顿"", ""谢莉·杜瓦尔"", ""保罗·西蒙"", ""卡洛·凯恩"", ""克里斯托弗·沃肯"", ""西格妮·韦弗""]",美国,38451,"[""伍迪·艾伦""]","[""剧情"", ""喜剧"", ""爱情""]",8.5,安妮·霍尔 Annie Hall,(1977),{}
https://movie.douban.com/subject/1419903/,"[""伊桑·霍克"", ""劳伦斯·菲什伯恩"", ""加布里埃尔·伯恩"", ""杰·鲁"", ""约翰·雷吉扎莫"", ""玛丽亚·贝罗""]",法国 / 美国,6986,"[""让-弗朗西斯·瑞切""]","[""剧情"", ""动作"", ""惊悚"", ""犯罪""]",6.8,血溅13号警署 Assault on Precinct 13,(2005),{}
https://movie.douban.com/subject/26897024/,"[""Mel Giedroyc"", ""苏·帕金斯"", ""Mary Berry"", ""Paul Hollywood""]",英国,,[],[],,英国家庭烘培大赛 第七季 The Great British Bake Off Season 7,(2016),{}
https://movie.douban.com/subject/26815105/,"[""达拉斯·坎贝尔"", ""Hannah Fry""]",英国,134,[],"[""纪录片""]",8.5,天空之城 City in the Sky,(2016),{}
https://movie.douban.com/subject/26827884/,"[""许莹"", ""罗鉴燊（黑柴）"", ""王汇丰"", ""邓俊彦(JOHNNIE BANANA)"", ""Dan Leung(G8Dan)""]",中国大陆,49,[],"[""纪录片""]",9.0,滑手日记,(2016),{}
https://movie.douban.com/subject/1292052/,"[""蒂姆·罗宾斯"", ""摩根·弗里曼"", ""鲍勃·冈顿"", ""威廉姆·赛德勒"", ""克兰西·布朗"", ""吉尔·贝罗斯"", ""马克·罗斯顿"", ""詹姆斯·惠特摩"", ""杰弗里·德曼"", ""拉里·布兰登伯格"", ""尼尔·吉恩托利"", ""布赖恩·利比"", ""大卫·普罗瓦尔"", ""约瑟夫·劳格诺"", ""祖德·塞克利拉""]",美国,792810,"[""弗兰克·德拉邦特""]","[""剧情"", ""犯罪""]",9.6,肖申克的救赎 The Shawshank Redemption,(1994),{}
https://movie.douban.com/subject/25817046/,[],中国大陆,,"[""李阳""]","[""奇幻""]",,一战到底,(2016),{}
https://movie.douban.com/subject/26718658/,"[""田口トモロヲ"", ""岡本あずさ"", ""安藤玉恵"", ""小林竜樹"", ""古舘寛治"", ""峯田和伸""]",日本,,"[""菅井祐介""]",[],,植物男子阳台星人3 植物男子ベランダー SEASON3,(2016),{}
https://movie.douban.com/subject/3992226/,"[""张根硕"", ""朴信惠"", ""郑容和"", ""李弘基"", ""郑灿"", ""金宥真""]",韩国,55468,"[""洪成昌""]","[""喜剧"", ""爱情""]",7.9,原来是美男啊 미남이시네요,(2009),{}
https://movie.douban.com/subject/26282530/,"[""陈柏霖"", ""蒋雯丽"", ""杨祐宁"", ""秦沛"", ""小茶"", ""冯瓅"", ""杨雁雁"", ""魏汉鼎""]",中国大陆 / 新加坡 / 泰国 / 台湾,14369,"[""忻钰坤"", ""陈世杰"", ""西瓦罗·孔萨库""]","[""剧情"", ""爱情"", ""同性"", ""家庭""]",5.9,再见，在也不见 再見，在也不見,(2015),{}
https://movie.douban.com/subject/1308820/,"[""铃木杏"", ""苍井优"", ""郭智博"", ""广末凉子"", ""阿部宽"", ""大泽隆夫"", ""木村多江"", ""大森南朋"", ""吉冈秀隆"", ""伊藤步""]",日本,130693,"[""岩井俊二""]","[""剧情"", ""喜剧""]",8.1,花与爱丽丝 花とアリス,(2004),{}
https://movie.douban.com/subject/26312147/,"[""罗珊妮·杜兰"", ""茱莉-玛丽·帕芒提耶"", ""尼西姆·勒纳尔""]",法国 / 比利时 / 西班牙,1009,"[""露西尔·哈兹哈利罗维克""]","[""剧情"", ""奇幻""]",5.8,进化岛 Évolution,(2015),{}
https://movie.douban.com/subject/1303173/,"[""葛优"", ""英达"", ""何冰"", ""冯小刚"", ""刘蓓"", ""傅彪"", ""徐帆"", ""杨立新"", ""李琦"", ""叶京"", ""刘震云""]",中国大陆,123868,"[""冯小刚""]","[""喜剧""]",8.2,甲方乙方,(1997),{}
https://movie.douban.com/subject/2148799/,"[""柏原崇"", ""佐藤蓝子"", ""内藤刚志"", ""浅田美代子"", ""小泽真珠"", ""青木伸辅"", ""德井优""]",日本,24745,"[""森田光则""]","[""喜剧"", ""爱情""]",8.4,一吻定情 イタズラなKiss,(1996),{}
https://movie.douban.com/subject/26831514/,"[""徐康"", ""朱蓉蓉""]",中国大陆,276,"[""刘邦邦"", ""孙友树""]","[""喜剧"", ""动画"", ""儿童"", ""奇幻"", ""冒险""]",2.4,功夫四侠,(2016),{}
https://movie.douban.com/subject/26864283/,[],吉尔吉斯斯坦,,"[""Bakyt Mukul"", ""Dastan Zhapar Uulu""]","[""剧情""]",,父亲的遗愿 Atanyn Kereezi,(2016),{}
https://movie.douban.com/subject/25719389/,"[""乔任梁"", ""袁姗姗"", ""袁文康"", ""袁冰妍"", ""大左"", ""商侃"", ""秦沛"", ""张兆辉"", ""龚慈恩""]",中国大陆,,"[""陈铭章""]","[""剧情"", ""爱情""]",,向幸福出发,(2016),{}
https://movie.douban.com/subject/26828249/,"[""钟佳琪"", ""邱胜翊"", ""鲍起静"", ""罗兰"", ""那威"", ""李成敏"", ""彭皓锋""]",中国大陆 / 香港,111,"[""杨健武""]","[""剧情"", ""喜剧""]",3.8,一条叫王子的狗,(2016),{}
https://movie.douban.com/subject/26831448/,[],中国大陆 / 香港,,"[""杨正帆""]","[""剧情""]",,你往何处去,(2016),{}
https://movie.douban.com/subject/26724891/,[],美国,92,[],"[""剧情"", ""犯罪""]",7.6,暗网 第一季 Dark Net Season 1,(2016),{}
https://movie.douban.com/subject/2018131/,"[""山下智久"", ""长泽雅美"", ""藤木直人"", ""荣仓奈奈"", ""平冈佑太"", ""滨田岳"", ""松重丰""]",日本,68748,"[""成田岳"", ""加藤裕将""]","[""剧情"", ""爱情"", ""奇幻""]",8.7,求婚大作战 プロポーズ大作戦,(2007),{}
https://movie.douban.com/subject/26415253/,"[""柿原徹也"", ""齐藤壮马"", ""伊藤加奈惠"", ""竹达彩奈"", ""雨宫天"", ""吉野裕行"", ""中村悠一"", ""石田彰"", ""游佐浩二""]",日本,170,"[""阿部记之""]","[""动画""]",5.3,神圣之门 ディバインゲート,(2016),{}
https://movie.douban.com/subject/3025447/,"[""西尔维斯特·史泰龙"", ""阿诺·施瓦辛格"", ""吉姆·卡维泽"", ""法兰·塔希尔"", ""艾米·莱安"", ""山姆·尼尔"", ""文森特·多诺费奥"", ""维尼·琼斯"", ""马特·杰拉德"", ""50分"", ""凯特瑞娜·巴尔夫""]",美国,111988,"[""米凯尔·哈弗斯特罗姆""]","[""动作"", ""惊悚""]",7.6,金蝉脱壳 Escape Plan,(2013),{}
https://movie.douban.com/subject/4799984/,"[""玛格丽特·莱顿"", ""Keith Michell"", ""Erik Chitty"", ""Raymond Graham"", ""杰瑞米·布雷特"", ""黛娜·谢里登"", ""苏珊·汉姆谢"", ""Charles Carson"", ""Zena Dare"", ""Magda Miller"", ""Penelope Lee"", ""Michel Fauré""]",英国,202,"[""Rudolph Cartier""]","[""剧情""]",8.3,理想丈夫 An Ideal Husband,(1969),{}
https://movie.douban.com/subject/26806840/,"[""Harshvardhan Rane"", ""Mawra Hocane"", ""Vijay Raaz"", ""Murli Sharma"", ""Manish Choudhary"", ""Anurag Sinha"", ""Sudesh Berry""]",印度,68,"[""Radhika Rao"", ""Vinay Sapru""]","[""爱情""]",7.5,亲爱的我对你发誓 Sanam Teri Kasam,(2016),{}
https://movie.douban.com/subject/25831993/,"[""Stef Aerts""]",比利时 / 法国 / 荷兰,219,"[""菲力斯·范·古宁根""]","[""剧情""]",6.0,贝尔吉卡 Belgica,(2016),{}
https://movie.douban.com/subject/26855996/,"[""刘前程"", ""王维琳""]",中国大陆,,"[""褚会林""]","[""爱情""]",,暴君画家的情人,(2016),{}
https://movie.douban.com/subject/26732501/,"[""于尚民"", ""张植绿"", ""覃培军"", ""张雪艳"", ""李宏磊"", ""杨鹏"", ""梅寒"", ""陈典伟"", ""程世宇"", ""陈妍希"", ""张正阳"", ""吕明明""]",中国大陆,229,"[""苗金光""]","[""剧情"", ""动作"", ""奇幻"", ""古装""]",2.9,西游记之锁妖封魔塔,(2016),{}
https://movie.douban.com/subject/25845413/,"[""辻岡正人"", ""岩橋秀高"", ""若林美保"", ""有元由妃乃"", ""加藤貴広"", ""村上仁史"", ""岩佐裕一郎"", ""敦賀亮太"", ""佐藤裕一郎"", ""西本桃"", ""堺宏美"", ""深月ユリア"", ""原崎朋子"", ""志戶晴一"", ""荻原正道"", ""曾我真臣"", ""アオキカズヤ"", ""鈴平ナオ"", ""池永京子"", ""水希千里""]",日本,,"[""庭月野議啓""]",[],,仁光受难记 仁光の受難,(2016),{}
https://movie.douban.com/subject/26323540/,"[""孙贤周"", ""严志媛""]",韩国,2640,"[""金奉柱""]","[""动作"", ""惊悚""]",6.7,手机 더 폰,(2015),{}
https://movie.douban.com/subject/26937925/,[],美国,,"[""Hans Tsai"", ""Yayu Chen"", ""Yi Lee""]",[],,Knob,(2016),{}
https://movie.douban.com/subject/3727661/,"[""南明奈"", ""铃木裕树"", ""福永真梨佳"", ""中村爱美"", ""Mihiro""]",日本,10763,"[""三宅隆太""]","[""恐怖""]",5.7,咒怨：白老妇 呪怨 白い老女,(2009),{}
https://movie.douban.com/subject/26675777/,"[""竹本英史"", ""満仲由紀子"", ""広橋涼""]",日本,48,[],[],7.4,英国一家，吃在正月 英国一家、正月を食べる,(2016),{}
https://movie.douban.com/subject/26707482/,"[""渡边明乃"", ""丰崎爱生"", ""福圆美里"", ""日高里菜""]",日本,36,[],"[""动画""]",7.9,出包王女Darkness OAD7 To LOVEる -とらぶる- ダークネス OAD7,(2016),{}
