,Index,rate,person_page,watched,want,register_date,isfake
136,1650,3.0,https://www.douban.com/people/162186992,0.00020286033066233895,0.0,0.9963125144042406,0
137,361,1.0,https://www.douban.com/people/162166812,0.0,0.0,0.9963125144042406,2
138,1740,1.0,https://www.douban.com/people/162169156,0.00010143016533116949,0.0,0.9963125144042406,2
139,93,1.0,https://www.douban.com/people/162198140,0.0,0.0,0.9963125144042406,2
140,822,2.0,https://www.douban.com/people/162149635,0.0034486256212597627,0.0,0.9960820465545055,0
141,240,3.0,https://www.douban.com/people/162137019,0.0,0.00013825521913452232,0.9960820465545055,2
142,467,1.0,https://www.douban.com/people/162119287,0.00020286033066233895,0.0,0.9958515787047704,0
143,1804,1.0,https://www.douban.com/people/162101669,0.0,0.0,0.9958515787047704,2
144,778,3.0,https://www.douban.com/people/162067611,0.00010143016533116949,0.0,0.9956211108550357,2
145,732,1.0,https://www.douban.com/people/162050811,0.00020286033066233895,0.0,0.9956211108550357,0
146,966,1.0,https://www.douban.com/people/161994998,0.010548737194441627,0.0,0.9951601751555654,0
147,951,3.0,https://www.douban.com/people/161979973,0.0015214524799675422,0.0,0.9951601751555654,0
148,1217,4.0,https://www.douban.com/people/161999951,0.00010143016533116949,0.0,0.9951601751555654,0
149,129,1.0,https://www.douban.com/people/161990225,0.0,0.0,0.9951601751555654,0
150,709,1.0,https://www.douban.com/people/161955009,0.0,0.0,0.9949297073058307,0
151,446,1.0,https://www.douban.com/people/161964683,0.00010143016533116949,0.00013825521913452232,0.9949297073058307,0
152,1817,3.0,https://www.douban.com/people/161950499,0.00040572066132467795,0.00027651043826904464,0.9949297073058307,0
153,488,2.0,https://www.douban.com/people/161959496,0.00040572066132467795,0.0,0.9949297073058307,0
154,329,3.0,https://www.douban.com/people/161960913,0.00010143016533116949,0.0005530208765380893,0.9949297073058307,0
155,565,4.0,https://www.douban.com/people/161960905,0.00040572066132467795,0.0009677865339416563,0.9949297073058307,0
156,1162,4.0,https://www.douban.com/people/161939951,0.00010143016533116949,0.0,0.9949297073058307,0
157,113,1.0,https://www.douban.com/people/161905225,0.00010143016533116949,0.0,0.9946992394560956,0
158,686,1.0,https://www.douban.com/people/161877329,0.00030429049599350845,0.0,0.9944687716063605,0
159,922,1.0,https://www.douban.com/people/161890683,0.0015214524799675422,0.00013825521913452232,0.9944687716063605,0
160,967,4.0,https://www.douban.com/people/161854156,0.0,0.0,0.9942383037566258,0
161,1262,1.0,https://www.douban.com/people/161839317,0.000608580991987017,0.0,0.9942383037566258,0
162,1488,1.0,https://www.douban.com/people/161829541,0.0007100111573181864,0.0,0.9942383037566258,0
163,525,5.0,https://www.douban.com/people/161843287,0.0,0.0,0.9942383037566258,0
164,1545,1.0,https://www.douban.com/people/qoye,0.0025357541332792373,0.0,0.9940078359068907,0
165,83,1.0,https://www.douban.com/people/161813333,0.00010143016533116949,0.0,0.9940078359068907,0
166,1522,1.0,https://www.douban.com/people/161804210,0.0005071508266558474,0.0,0.9940078359068907,0
167,281,1.0,https://www.douban.com/people/161761435,0.0,0.00027651043826904464,0.993777368057156,0
168,1237,5.0,https://www.douban.com/people/161766484,0.0,0.0005530208765380893,0.993777368057156,0
169,277,1.0,https://www.douban.com/people/161780850,0.00040572066132467795,0.00013825521913452232,0.993777368057156,0
170,1582,1.0,https://www.douban.com/people/161768269,0.0,0.0,0.993777368057156,0
171,1668,2.0,https://www.douban.com/people/161723729,0.00395577644791561,0.00013825521913452232,0.9935469002074209,0
172,73,1.0,https://www.douban.com/people/161755451,0.0034486256212597627,0.00013825521913452232,0.9935469002074209,0
173,1559,3.0,https://www.douban.com/people/161727052,0.002941474794603915,0.0,0.9935469002074209,0
174,1596,2.0,https://www.douban.com/people/161734554,0.0016228826452987118,0.0,0.9935469002074209,0
175,670,1.0,https://www.douban.com/people/161713919,0.0009128714879805254,0.0,0.9933164323576857,0
176,1552,2.0,https://www.douban.com/people/161690039,0.005477228927883152,0.0,0.9933164323576857,0
177,1625,1.0,https://www.douban.com/people/161669124,0.00010143016533116949,0.0,0.9930859645079511,0
178,1511,2.0,https://www.douban.com/people/161663499,0.006897251242519525,0.0,0.9930859645079511,0
179,413,1.0,https://www.douban.com/people/161661951,0.00030429049599350845,0.0,0.9930859645079511,0
180,1432,1.0,https://www.douban.com/people/161592635,0.0008114413226493559,0.0,0.9926250288084808,0
181,1760,4.0,https://www.douban.com/people/161552162,0.0,0.0,0.9923945609587461,0
182,811,1.0,https://www.douban.com/people/161571429,0.00030429049599350845,0.00027651043826904464,0.9923945609587461,0
183,429,1.0,https://www.douban.com/people/161570479,0.0,0.0,0.9923945609587461,0
184,773,3.0,https://www.douban.com/people/161546021,0.00040572066132467795,0.003179870040094013,0.9923945609587461,0
185,349,3.0,https://www.douban.com/people/161523275,0.0016228826452987118,0.00179731784874879,0.992164093109011,0
186,1064,1.0,https://www.douban.com/people/161503722,0.001014301653311695,0.0,0.9919336252592763,0
187,1411,1.0,https://www.douban.com/people/161460619,0.002941474794603915,0.0,0.9917031574095412,0
188,979,1.0,https://www.douban.com/people/161412914,0.00030429049599350845,0.0,0.991472689559806,0
189,734,5.0,https://www.douban.com/people/161376730,0.0,0.0,0.9912422217100714,0
190,745,5.0,https://www.douban.com/people/161391017,0.00020286033066233895,0.0,0.9912422217100714,0
191,730,1.0,https://www.douban.com/people/161410320,0.00040572066132467795,0.0,0.9912422217100714,0
192,222,5.0,https://www.douban.com/people/161364520,0.00030429049599350845,0.0,0.9910117538603362,0
193,1171,1.0,https://www.douban.com/people/161361076,0.005578659093214322,0.0,0.9910117538603362,0
194,462,1.0,https://www.douban.com/people/161342082,0.00010143016533116949,0.0,0.9910117538603362,0
195,638,1.0,https://www.douban.com/people/161301806,0.0009128714879805254,0.0,0.9907812860106011,0
196,862,4.0,https://www.douban.com/people/161313501,0.00040572066132467795,0.0,0.9907812860106011,0
197,148,5.0,https://www.douban.com/people/161286370,0.00020286033066233895,0.00013825521913452232,0.9905508181608664,0
198,608,1.0,https://www.douban.com/people/161295443,0.0,0.00013825521913452232,0.9905508181608664,0
199,250,1.0,https://www.douban.com/people/161241602,0.00020286033066233895,0.0,0.9903203503111313,0
200,509,1.0,https://www.douban.com/people/161245485,0.00040572066132467795,0.0,0.9903203503111313,0
201,458,4.0,https://www.douban.com/people/161238359,0.000608580991987017,0.0011060417530761786,0.9903203503111313,0
202,81,4.0,https://www.douban.com/people/161262488,0.0,0.0,0.9903203503111313,0
203,819,1.0,https://www.douban.com/people/161260986,0.0,0.0,0.9903203503111313,0
204,782,1.0,https://www.douban.com/people/161252411,0.0009128714879805254,0.0,0.9903203503111313,0
205,816,5.0,https://www.douban.com/people/161206005,0.00020286033066233895,0.00027651043826904464,0.9900898824613966,0
206,1364,1.0,https://www.douban.com/people/161228456,0.0007100111573181864,0.0,0.9900898824613966,0
207,38,3.0,https://www.douban.com/people/161206792,0.05436656861750684,0.00041476565740356696,0.9900898824613966,0
208,1091,2.0,https://www.douban.com/people/161180112,0.021198904554214425,0.00027651043826904464,0.9898594146116615,0
209,739,5.0,https://www.douban.com/people/161186919,0.0,0.0005530208765380893,0.9898594146116615,0
