85,429,2.285000038
85,468,1.385000038
85,493,1.339999962
85,610,1.685000038
85,714,1.235000038
85,803,1.235000038
85,970,1.235000038
86,414,2.135000038
87,366,1.489999962
87,430,1.385000038
87,1031,1.385000038
88,477,2.539999962
89,262,3.65
89,295,2.585000038
89,1058,1.685000038
91,117,2.435000038
92,18,2.045000077
92,138,2.195000077
92,277,1.685000038
92,396,2.645000077
92,822,2.045000077
92,1044,1.685000038
92,1056,2
93,160,2.135000038
94,160,1.235000038
95,393,1.535000038
97,150,2.435000038
98,17,1.939999962
98,57,1.895000077
98,168,1.895000077
98,261,3.65
98,323,1.939999962
98,571,1.895000077
98,676,1.789999962
98,988,1.939999962
98,1008,2
99,136,1.235000038
99,231,2.104999924
99,276,1.685000038
99,292,1.235000038
99,367,1.594999981
99,397,4.025
99,419,1.685000038
99,433,2.15
99,449,1.385000038
99,512,1.895000077
99,570,2.195000077
99,608,2.6
99,687,1.489999962
99,689,1.835000038
99,701,1.535000038
99,826,1.444999981
99,859,2.45
99,927,2.704999924
99,946,1.895000077
99,1007,2.089999962
99,1057,1.594999981
100,576,1.985000038
101,58,1.685000038
101,190,1.235000038
101,195,1.385000038
101,209,1.535000038
101,219,1.939999962
101,272,1.235000038
101,320,2.135000038
101,437,1.745000077
101,760,1.235000038
101,941,1.685000038
101,966,1.235000038
101,1010,1.339999962
102,155,1.685000038
102,399,2.135000038
102,871,1.685000038
102,999,2.045000077
104,44,1.235000038
104,50,1.235000038
104,83,1.685000038
104,247,1.339999962
104,288,1.535000038
104,311,1.235000038
104,364,1.235000038
104,424,1.444999981
104,446,1.235000038
104,485,1.264999962
104,501,1.594999981
104,508,1.160000038
104,568,1.639999962
104,572,1.160000038
104,650,1.235000038
104,698,1.745000077
104,806,1.444999981
104,832,1.745000077
104,979,1.235000038
105,795,1.985000038
106,174,2.285000038
107,4,1.235000038
107,12,1.235000038
107,136,1.594999981
107,186,1.804999924
107,208,1.235000038
107,227,1.339999962
107,228,2.495000077
107,348,1.685000038
107,398,1.235000038
107,401,2.285000038
107,442,1.864999962
107,588,1.339999962
107,802,1.235000038
107,823,1.835000038
107,896,1.489999962
107,929,2.135000038
107,968,1.385000038
109,100,2.135000038
109,109,1.385000038
111,28,1.7
111,150,2.795000077
111,178,2.854999924
111,253,1.910000038
111,353,2.270000077
111,369,3.634999848
111,383,2.270000077
111,402,3.215000153
111,411,1.910000038
111,420,2.539999962
111,435,2.75
111,450,1.385000038
111,458,1.594999981
111,470,2.164999962
111,481,2.945000077
111,529,2.329999924
111,574,2.435000038
111,580,1.594999981
111,595,1.339999962
111,609,1.339999962
111,612,2.9
111,648,2.795000077
111,669,1.85
111,681,2.9
111,691,3.409999848
111,695,1.339999962
111,710,3.634999848
111,723,2.014999962
111,743,2.164999962
111,754,1.954999924
111,836,1.910000038
111,861,3.004999924
111,885,1.594999981
111,920,1.339999962
111,930,3.484999848
111,950,2.225
111,967,1.654999924
111,980,2.525
111,992,2.120000077
111,1011,3.95
111,1028,2.539999962
111,1033,2.014999962
111,1058,3.529999924
112,922,1.385000038
114,151,1.535000038
114,649,1.535000038
114,982,1.745000077
115,83,1.385000038
115,434,2.389999962
115,532,1.385000038
115,682,1.385000038
116,272,2.795000077
117,204,2.585000038
117,558,3.425
118,5,1.385000038
118,69,1.835000038
118,123,1.489999962
118,268,1.535000038
118,277,2.045000077
118,292,1.235000038
118,302,1.235000038
118,790,1.685000038
118,801,1.895000077
118,831,1.444999981
118,938,1.339999962
119,932,1.385000038
120,104,3.904999924
121,157,1.235000038
121,953,1.939999962
121,973,2.164999962
121,1012,1.789999962
122,198,2.135000038
123,302,1.235000038
123,655,1.235000038
125,471,1.385000038
125,843,1.789999962
125,1036,1.985000038
126,24,1.535000038
126,377,1.789999962
127,228,1.685000038
127,261,2.389999962
127,731,1.939999962
128,84,2.539999962
128,127,2.135000038
129,32,1.235000038
129,40,1.235000038
129,91,1.835000038
129,115,1.835000038
129,154,2.404999924
129,171,1.160000038
129,179,2
129,268,1.339999962
129,274,1.639999962
129,313,1.489999962
129,347,1.685000038
129,372,1.895000077
129,390,1.160000038
129,405,2.360000038
129,422,1.654999924
129,438,2.060000038
129,453,2.104999924
129,473,2.104999924
129,482,1.639999962
129,610,1.489999962
129,615,2
129,682,2.104999924
129,713,1.789999962
129,747,1.954999924
129,800,1.235000038
129,817,2.254999924
129,850,2.045000077
129,864,1.835000038
129,921,1.339999962
129,937,1.385000038
129,957,2.210000038
129,985,1.85
129,1015,1.789999962
129,1037,1.939999962
129,1059,2.15
130,155,2.614999962
130,182,1.835000038
130,373,2.15
130,406,2.15
130,439,2.135000038
130,474,1.489999962
130,478,1.985000038
130,501,1.535000038
130,611,1.685000038
130,616,2.3
130,697,2.15
130,714,2.045000077
130,818,2.104999924
130,853,2.104999924
130,937,2.15
130,958,1.235000038
130,986,1.639999962
130,994,1.160000038
130,1016,1.685000038
130,1038,1.835000038
130,1060,2
132,741,2.435000038
133,47,1.939999962
133,83,1.939999962
133,102,1.685000038
133,114,1.385000038
133,125,1.835000038
133,261,1.939999962
133,316,2.135000038
133,418,1.985000038
133,802,2.435000038
133,1023,1.835000038
136,146,1.385000038
136,317,1.985000038
137,42,1.235000038
137,594,1.939999962
137,654,1.444999981
139,132,2.285000038
145,62,1.385000038
145,155,1.835000038
145,300,1.385000038
145,462,1.535000038
145,547,1.235000038
145,571,1.489999962
145,730,1.489999962
145,806,1.594999981
146,144,2.585000038
148,140,2.135000038
149,549,1.985000038
150,149,1.985000038
151,141,1.385000038
155,85,2.389999962
155,98,1.685000038
155,114,2.239999962
155,659,1.939999962
155,670,2.135000038
155,671,2.239999962
156,65,1.685000038
156,98,2.645000077
156,126,2.135000038
156,225,2.135000038
157,85,2.75
157,118,2.285000038
158,4,1.985000038
158,12,1.985000038
158,228,1.985000038
158,331,1.985000038
158,414,1.985000038
158,774,1.985000038
164,117,2.135000038
165,163,2.6
165,484,2.389999962
166,243,2.389999962
167,179,1.535000038
168,181,2.539999962
169,917,1.985000038
170,325,1.385000038
170,802,2.345000077
170,1018,1.235000038
172,166,2.435000038
172,187,1.385000038
172,228,2.585000038
172,354,1.985000038
174,4,2.045000077
174,291,1.789999962
174,307,1.789999962
174,339,1.789999962
174,380,1.789999962
174,692,1.639999962
174,916,1.789999962
174,944,1.895000077
175,54,2.435000038
176,996,2.285000038
177,4,1.985000038
177,53,1.985000038
177,232,2.585000038
177,331,1.985000038
177,351,1.985000038
177,394,1.985000038
177,414,1.985000038
177,415,1.985000038
177,600,1.985000038
178,243,1.985000038
178,644,1.535000038
178,942,1.685000038
179,228,1.985000038
180,197,2.435000038
181,224,2.285000038
182,93,2.585000038
183,273,2.585000038
184,2,2.585000038
184,239,2.585000038
185,253,2.285000038
186,191,2.285000038
187,857,1.685000038
188,511,2.585000038
188,733,2.585000038
189,210,2.689999962
190,85,2.135000038
190,204,1.685000038
190,271,1.835000038
190,1043,2.285000038
191,130,1.939999962
191,802,2.089999962
192,233,2.585000038
193,83,1.985000038
194,94,2.585000038
196,196,1.985000038
196,251,1.639999962
199,126,2.285000038
200,124,2.585000038
200,126,2.585000038
201,215,1.235000038
202,764,1.789999962
203,98,2.539999962
203,1045,2.135000038
204,205,2.539999962
205,394,1.985000038
207,114,2.135000038
207,194,2.645000077
207,228,2.495000077
207,261,2.495000077
208,239,2.585000038
208,280,2.689999962
208,769,2.689999962
210,152,1.985000038
210,154,1.985000038
210,264,2.585000038
210,306,2.239999962
210,516,2.089999962
210,537,1.939999962
210,792,2.645000077
211,97,2.135000038
212,47,1.985000038
212,117,1.835000038
212,126,1.235000038
212,1047,1.535000038
214,802,2.435000038
215,395,2.435000038
216,270,1.385000038
217,201,1.939999962
217,764,2.585000038
218,73,2.435000038
218,157,2.795000077
219,267,1.639999962
219,1012,2.539999962
220,306,1.985000038
221,75,1.835000038
221,233,2.585000038
221,255,2.135000038
222,549,1.685000038
223,69,1.535000038
223,248,2.795000077
223,287,1.939999962
223,701,1.685000038
223,781,2.389999962
224,542,2.135000038
224,802,2.585000038
225,125,1.745000077
225,394,1.985000038
225,802,2.554999924
227,331,2.585000038
228,193,2.135000038
229,246,2.539999962
230,89,2.689999962
230,104,2.435000038
231,217,2.435000038
234,199,2.435000038
235,290,2.285000038
236,312,1.835000038
237,4,2.585000038
237,12,2.585000038
237,87,2.585000038
237,170,2.689999962
237,192,2.539999962
237,195,2.585000038
237,261,2.689999962
237,414,2.585000038
237,465,2.585000038
238,69,2.539999962
239,283,2.435000038
240,1048,2.689999962
241,463,1.835000038
241,831,1.685000038
242,83,2.585000038
243,624,2.585000038
244,84,2.435000038
246,764,2.435000038
246,781,2.585000038
246,788,2.435000038
246,802,2.585000038
247,98,2.435000038
248,69,1.985000038
248,70,2.285000038
248,85,2.435000038
248,102,2.135000038
248,104,2.585000038
248,108,2.435000038
248,230,1.835000038
248,234,1.535000038
248,246,2.539999962
248,273,2.285000038
248,286,2.285000038
248,289,2.239999962
248,857,2.285000038
249,114,1.685000038
251,68,2.435000038
253,698,2.585000038
254,114,2.135000038
255,81,2.585000038
255,98,2.585000038
255,101,2.795000077
255,201,2.795000077
256,312,1.835000038
257,276,2.795000077
257,769,2.585000038
258,244,2.585000038
259,391,2.689999962
260,73,1.985000038
260,102,1.985000038
262,542,2.585000038
263,154,1.789999962
263,179,1.835000038
263,190,1.385000038
263,221,1.835000038
263,372,1.789999962
263,405,2.495000077
263,615,2.3
263,682,1.835000038
263,696,1.835000038
263,1037,1.835000038
264,579,2.45
264,792,2.285000038
265,816,2.089999962
267,195,1.535000038
267,327,1.385000038
267,798,2.539999962
267,1018,1.685000038
268,108,2.435000038
268,802,2.9
269,221,1.985000038
270,325,1.235000038
271,329,2.285000038
272,338,1.535000038
274,330,2.585000038
274,339,2.585000038
275,333,2.389999962
276,334,1.789999962
276,336,1.985000038
276,669,2.435000038
278,401,2.435000038
279,680,2.135000038
280,413,1.835000038
280,517,2.045000077
281,345,1.535000038
282,50,1.535000038
282,73,1.385000038
282,102,1.535000038
282,126,1.385000038
282,201,2.45
282,228,1.639999962
282,257,1.685000038
282,258,2.495000077
282,286,2
282,294,1.835000038
282,303,1.789999962
282,347,1.235000038
282,509,1.339999962
282,522,1.639999962
282,544,1.489999962
282,619,1.385000038
282,705,1.489999962
282,858,1.235000038
282,1018,1.235000038
283,603,1.685000038
285,351,2.585000038
286,353,1.835000038
287,352,1.835000038
288,892,2.585000038
289,47,2.3
289,154,1.639999962
289,206,2.089999962
289,303,1.235000038
289,797,1.594999981
289,802,1.594999981
289,811,1.264999962
289,1006,1.594999981
294,455,2.285000038
297,253,2.285000038
299,98,2.285000038
300,368,2.435000038
301,369,1.835000038
301,992,1.789999962
302,362,2.645000077
303,363,1.835000038
303,960,1.535000038
303,993,2.660000038
305,374,2
306,133,1.385000038
306,647,1.685000038
306,929,2.285000038
306,976,1.685000038
307,228,2.3
308,905,2.585000038
309,88,2.585000038
309,95,1.535000038
309,116,2.435000038
314,381,1.985000038
314,382,1.789999962
317,737,2.689999962
320,402,2.285000038
321,405,2.585000038
321,594,2.689999962
322,785,2.135000038
323,134,2.135000038
323,184,2.285000038
323,587,2.135000038
323,598,2.135000038
323,606,2.135000038
323,720,1.939999962
323,870,2.135000038
323,895,2.645000077
323,917,2.089999962
323,940,2.239999962
323,963,2.135000038
323,1022,2.704999924
326,341,1.535000038
326,398,1.535000038
326,550,1.639999962
326,865,1.985000038
327,595,2.285000038
328,389,1.535000038
329,395,2.435000038
330,1023,2.135000038
331,404,1.235000038
331,599,1.235000038
334,476,2.585000038
336,4,1.235000038
336,58,1.235000038
336,108,1.835000038
336,213,1.235000038
336,324,1.235000038
336,380,1.235000038
336,388,1.235000038
336,415,1.235000038
336,462,1.385000038
336,645,1.235000038
336,672,1.939999962
336,731,1.235000038
336,802,1.385000038
336,848,1.235000038
336,916,1.235000038
336,970,1.235000038
338,837,1.385000038
342,943,2.585000038
343,410,2.689999962
343,945,2.689999962
343,955,1.385000038
344,995,1.160000038
345,415,2.285000038
346,424,2.135000038
348,422,1.985000038
349,99,2.585000038
349,378,2.285000038
350,765,2.389999962
351,419,1.835000038
352,126,2.585000038
353,314,2.285000038
356,462,1.685000038
357,98,2.285000038
358,428,1.385000038
358,432,2.435000038
358,438,2.585000038
360,764,1.985000038
361,431,2.285000038
362,78,2.585000038
362,85,2.689999962
362,440,2.585000038
364,438,2.435000038
367,638,1.685000038
369,441,2.585000038
370,49,1.535000038
370,102,2.435000038
370,512,1.939999962
371,443,1.985000038
373,452,2.285000038
374,26,2.135000038
375,202,2.435000038
376,47,2.539999962
377,139,2.585000038
379,117,2.585000038
381,447,2.389999962
382,20,1.895000077
382,581,1.339999962
386,470,1.535000038
387,475,1.385000038
387,718,2
387,1027,2.345000077
388,1024,2.6
389,723,2.135000038
390,1037,1.835000038
391,628,2.435000038
392,479,2.585000038
393,126,2.585000038
394,13,2.239999962
395,483,2.345000077
396,487,1.985000038
396,669,1.835000038
397,486,1.369999981
397,488,2.285000038
397,855,2.495000077
397,933,1.235000038
397,939,1.235000038
399,64,2.9
400,154,2.089999962
402,693,2.795000077
404,114,2.435000038
405,118,2.285000038
405,531,2.435000038
406,551,2.585000038
407,507,2.585000038
409,517,1.235000038
410,525,2.704999924
411,1005,2.435000038
413,493,2.689999962
413,524,2.585000038
413,543,2.689999962
414,493,2.239999962
415,507,2.195000077
416,507,1.835000038
416,520,2.689999962
417,579,2.435000038
417,764,2.585000038
417,936,2.435000038
418,160,1.639999962
418,207,1.835000038
418,520,2.089999962
419,645,2.135000038
419,764,2.239999962
420,515,2.495000077
421,70,2.689999962
422,498,2.585000038
422,524,2.689999962
423,506,2.285000038
424,102,1.685000038
424,499,1.339999962
424,742,1.685000038
424,1046,2.435000038
425,507,2.435000038
425,524,2.585000038
426,525,2.539999962
427,358,2.389999962
429,545,2.285000038
429,562,1.985000038
430,347,2.585000038
431,495,1.535000038
431,497,1.535000038
431,504,1.535000038
431,506,2.435000038
431,507,1.985000038
431,511,3.8
431,802,2.585000038
432,503,2.435000038
433,493,2.689999962
434,503,1.745000077
434,513,1.835000038
434,645,1.985000038
435,47,2.285000038
435,257,2.585000038
437,293,2.585000038
438,559,2.435000038
439,73,2.135000038
439,537,1.985000038
440,524,2.435000038
440,557,2.435000038
441,321,2.585000038
444,492,1.685000038
445,583,1.235000038
446,541,2.435000038
447,685,2.135000038
448,641,2.585000038
450,641,1.985000038
451,954,1.835000038
452,505,1.835000038
453,989,2.135000038
455,548,2.345000077
458,186,2.645000077
459,561,2.689999962
460,555,3.079999924
461,553,1.985000038
462,560,1.385000038
463,506,2.585000038
463,523,2.435000038
463,565,2.435000038
464,552,1.835000038
464,557,2.389999962
465,496,2.435000038
465,526,1.235000038
467,386,2.285000038
468,89,1.385000038
469,579,2.75
470,715,1.235000038
472,573,2.795000077
473,577,2.435000038
473,579,2.285000038
474,342,2.585000038
475,579,2.435000038
476,575,2.285000038
480,102,1.685000038
485,585,1.685000038
487,229,2.389999962
487,239,2.645000077
487,286,1.835000038
487,619,2.135000038
487,663,2.3
487,731,2.960000038
487,781,1.835000038
488,16,1.789999962
488,86,2.585000038
491,519,1.7
491,665,2.15
492,158,1.835000038
493,592,2.435000038
495,667,2.239999962
496,156,1.835000038
497,943,2.135000038
498,47,2.389999962
498,654,1.535000038
498,664,1.535000038
498,673,1.535000038
498,857,2.285000038
502,11,2.285000038
502,63,2.285000038
502,100,2.285000038
502,104,2.585000038
502,192,2.239999962
502,196,2.435000038
502,239,2.689999962
502,279,2.585000038
502,380,2.135000038
502,696,2.239999962
502,833,2.585000038
504,87,2.645000077
505,607,2.285000038
505,1008,2.389999962
506,73,1.985000038
507,589,2.585000038
507,967,2.135000038
508,621,2.135000038
508,622,1.789999962
509,909,1.385000038
510,621,2.585000038
511,626,2.585000038
512,625,1.789999962
515,943,2.135000038
519,725,2.435000038
520,633,2.435000038
521,631,2.135000038
521,725,2.239999962
522,582,1.535000038
522,630,1.685000038
522,635,1.685000038
522,640,1.685000038
523,632,2.345000077
523,634,2.089999962
525,41,1.385000038
525,98,2.495000077
525,249,2.135000038
525,778,1.985000038
525,798,1.835000038
525,981,2.135000038
526,642,2.389999962
527,1009,2.585000038
528,650,1.985000038
529,644,1.985000038
530,261,2.435000038
530,645,2.389999962
531,110,2.285000038
532,650,1.835000038
534,817,2.135000038
534,1037,2.285000038
535,811,2.089999962
537,76,2.135000038
537,793,2.435000038
537,796,2.135000038
538,61,2.135000038
539,65,1.535000038
541,334,2.435000038
542,79,2.795000077
542,346,1.535000038
542,757,1.535000038
543,674,1.639999962
546,672,2.645000077
547,668,2.135000038
547,869,1.685000038
548,672,2.6
549,331,2.389999962
550,717,2.135000038
550,721,2.135000038
551,902,2.585000038
552,106,2.435000038
552,285,2.135000038
553,98,1.535000038
553,603,2.045000077
554,901,1.835000038
555,867,1.835000038
556,60,2.389999962
556,601,2.389999962
557,337,1.489999962
558,405,2.585000038
558,909,1.535000038
558,1037,1.835000038
559,92,2.585000038
559,314,2.585000038
560,114,2.585000038
560,317,2.585000038
560,429,2.689999962
560,618,2.285000038
560,857,2.795000077
561,120,2.135000038
562,11,1.685000038
562,239,1.685000038
562,332,2.135000038
562,449,2.135000038
562,451,1.985000038
562,660,1.535000038
562,668,2.135000038
562,758,1.985000038
563,328,1.385000038
563,339,1.339999962
563,344,1.385000038
563,600,1.385000038
563,661,1.385000038
563,662,1.489999962
563,673,1.489999962
563,674,1.489999962
563,763,1.235000038
563,866,1.339999962
563,869,1.339999962
564,449,2.435000038
567,343,1.835000038
567,546,1.685000038
571,102,1.489999962
571,613,1.385000038
571,683,1.535000038
571,875,1.535000038
571,876,1.985000038
571,914,1.55
571,975,1.339999962
572,245,2.285000038
573,73,1.985000038
576,453,2.239999962
576,682,2.539999962
576,713,1.985000038
577,101,2.285000038
579,145,2.435000038
579,708,2.285000038
580,919,1.535000038
581,709,2.539999962
583,69,2.435000038
585,702,2.585000038
586,707,1.385000038
587,241,2.285000038
589,12,2.795000077
589,71,2.089999962
589,85,2.389999962
589,124,2.704999924
589,722,1.789999962
590,98,2.585000038
590,490,2.135000038
590,586,1.535000038
590,659,1.939999962
590,666,2.089999962
590,907,2.285000038
591,469,2.435000038
592,719,2.435000038
595,633,2.689999962
596,415,1.985000038
596,731,2.285000038
597,356,2.195000077
598,746,1.235000038
598,923,1.339999962
598,1023,1.235000038
599,385,2.435000038
600,415,2.435000038
600,749,1.385000038
601,4,1.685000038
601,5,1.639999962
601,47,2.254999924
601,50,2.404999924
601,69,1.85
601,73,2.345000077
601,83,1.985000038
601,87,1.235000038
601,93,2.539999962
601,102,2.15
601,114,1.535000038
601,126,2.254999924
601,207,1.789999962
601,228,1.535000038
601,234,2.554999924
601,242,2.285000038
601,243,1.594999981
601,254,2.554999924
601,257,2.825
601,258,1.789999962
601,277,2.45
601,287,2.045000077
601,289,1.985000038
601,297,1.835000038
601,325,1.535000038
601,347,2.539999962
601,501,1.939999962
601,516,2.285000038
601,537,1.985000038
601,540,1.985000038
601,542,1.835000038
601,596,1.385000038
601,604,1.685000038
601,615,1.235000038
601,619,1.745000077
601,629,1.985000038
601,744,1.939999962
601,747,1.835000038
601,764,2.6
601,776,1.535000038
601,781,1.745000077
601,792,1.985000038
601,801,2.195000077
601,802,1.535000038
601,858,1.535000038
601,881,2.3
601,884,2.089999962
601,894,1.385000038
601,1018,1.985000038
602,916,2.585000038
603,135,1.385000038
603,744,2.239999962
603,803,1.535000038
604,734,2.585000038
606,637,2.435000038
607,15,2.435000038
608,731,2.135000038
610,727,1.685000038
610,731,2.689999962
610,804,1.685000038
611,15,2.135000038
612,98,2.585000038
613,102,2.689999962
613,197,2.585000038
613,636,2.585000038
614,24,1.835000038
615,764,2.285000038
616,739,2.585000038
617,743,2.585000038
617,984,2.585000038
618,748,2.585000038
619,162,1.835000038
619,643,2.195000077
619,805,1.985000038
619,913,2.285000038
620,451,1.489999962
621,326,2.285000038
621,731,1.985000038
622,749,1.385000038
623,633,2.345000077
624,36,2.135000038
624,73,2.389999962
624,102,2.689999962
624,105,2.585000038
624,118,2.135000038
624,257,2.645000077
624,801,1.835000038
624,936,2.239999962
625,634,1.939999962
626,405,1.235000038
626,610,1.594999981
626,615,1.939999962
626,731,1.535000038
626,864,1.835000038
626,936,2.089999962
626,1037,1.235000038
627,740,2.389999962
628,352,2.389999962
629,751,2.285000038
629,897,2.585000038
630,1039,2.135000038
631,916,2.585000038
632,637,2.285000038
632,750,2.285000038
634,308,2.285000038
634,756,1.985000038
636,754,1.985000038
638,759,2.585000038
639,762,2.135000038
640,263,1.235000038
640,619,1.685000038
640,1007,1.385000038
640,1023,2.135000038
641,517,1.235000038
642,114,1.939999962
642,126,2.689999962
642,291,2.585000038
642,792,2.285000038
642,857,2.689999962
643,11,2.689999962
643,774,2.689999962
644,1052,1.985000038
645,646,2.435000038
645,768,2.135000038
646,47,2.135000038
646,102,2.435000038
646,801,2.585000038
647,510,2.435000038
647,770,2.135000038
648,779,2.585000038
651,243,2.389999962
651,250,2.285000038
651,602,2.689999962
652,324,2.389999962
653,798,1.685000038
655,791,2.285000038
655,798,2.689999962
656,1032,2.195000077
657,766,2.585000038
658,790,1.985000038
659,384,2.585000038
659,444,2.585000038
659,661,2.585000038
660,259,1.385000038
661,796,2.135000038
662,796,1.985000038
663,790,2.795000077
664,764,2.285000038
665,243,2.285000038
666,126,2.285000038
668,569,2.645000077
668,704,2.539999962
668,831,2.689999962
668,938,2.435000038
669,261,2.435000038
669,1008,2.645000077
670,645,2.689999962
671,142,1.685000038
672,812,2.135000038
673,817,2.435000038
674,201,2.689999962
675,815,1.535000038
676,814,2.389999962
677,102,1.685000038
678,77,1.489999962
678,645,2.089999962
678,652,1.835000038
678,807,1.685000038
678,1050,2.495000077
680,76,1.385000038
681,450,2.285000038
681,480,2.285000038
681,687,2.285000038
681,782,1.835000038
682,831,1.835000038
683,839,2.585000038
684,183,1.489999962
685,835,1.385000038
685,842,1.594999981
685,845,1.685000038
685,865,2.089999962
685,964,2.435000038
685,1021,1.835000038
686,965,1.835000038
687,854,1.685000038
687,857,1.985000038
688,824,2.135000038
689,847,2.435000038
690,828,2.135000038
690,846,1.685000038
691,453,1.835000038
691,820,1.235000038
691,854,1.985000038
691,957,1.745000077
691,997,1.685000038
692,830,2.585000038
692,852,2.285000038
692,1000,2.585000038
692,1001,2.585000038
693,851,2.585000038
695,829,2.689999962
697,90,2.285000038
697,826,2.195000077
698,74,2.585000038
699,666,2.389999962
700,887,1.385000038
700,888,1.685000038
706,9,1.235000038
706,50,1.639999962
706,276,1.985000038
706,277,2.345000077
706,537,1.489999962
706,735,1.685000038
706,1004,1.685000038
707,5,1.489999962
707,137,1.235000038
707,148,4.145000077
707,249,1.385000038
707,335,1.235000038
707,514,1.235000038
707,516,1.235000038
707,825,2.464999962
707,928,1.85
708,318,1.835000038
711,534,1.835000038
717,59,1.985000038
717,408,1.985000038
717,868,1.985000038
719,438,1.835000038
720,84,1.985000038
720,89,1.639999962
720,111,1.535000038
720,173,1.835000038
720,683,1.594999981
720,696,1.939999962
721,874,2.389999962
721,956,2.285000038
722,885,2.585000038
725,874,2.389999962
726,878,2.539999962
727,47,2.539999962
728,261,2.345000077
729,11,2.435000038
730,399,2.585000038
731,890,2.795000077
732,891,2.554999924
733,70,1.535000038
734,883,2.689999962
735,228,2.435000038
736,126,2.539999962
736,627,1.985000038
736,886,1.985000038
737,349,1.339999962
737,883,1.489999962
738,1002,1.985000038
744,745,2.689999962
745,896,1.535000038
760,102,1.7
760,112,1.489999962
760,113,1.339999962
